trial,matrix_type,coherence_strength,n,m,k,m_over_n,k_over_m,noise_std,signal_type,method,nrmse,precision,recall,f1,exact_support
59,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.7405170125568519,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
59,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.694807413822288,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.8242261178818733,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6493771482851255,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.7961682149132402,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.5453238814647459,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.46990837586463646,0.6176470588235294,0.6176470588235294,0.6176470588235294,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.5984337314151482,0.4411764705882353,0.4411764705882353,0.4411764705882353,0
60,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.5951506019221845,0.4411764705882353,0.4411764705882353,0.4411764705882353,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.7948967200175259,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6402021231861919,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.8192151290817321,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.5556607928488758,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.32153171600609054,0.6764705882352942,0.6764705882352942,0.6764705882352942,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.44170144203880446,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
61,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.44217710416594913,0.5,0.5,0.5,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.2928845725980993,0.11764705882352941,0.11764705882352941,0.11764705882352941,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.7459090040542667,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.872746035957302,0.29411764705882354,0.29411764705882354,0.29411764705882354,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.30934698773708874,0.7647058823529411,0.7647058823529411,0.7647058823529412,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.8212418050249772,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.713811523801628,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
62,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.7239027353232023,0.5,0.5,0.5,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.1985659275843947,0.20588235294117646,0.20588235294117646,0.20588235294117646,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.7220877013590138,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.8142236558131644,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.5725148024328889,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.9865999474924031,0.2647058823529412,0.2647058823529412,0.2647058823529412,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.7457332806391984,0.29411764705882354,0.29411764705882354,0.29411764705882354,0
63,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.7802339540928136,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.2002377053497406,0.14705882352941177,0.14705882352941177,0.14705882352941177,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.7512888123271473,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.832738984328764,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.3998291676837222,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.30585543130821374,0.6176470588235294,0.6176470588235294,0.6176470588235294,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.4936989335637532,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
64,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.5055456534613555,0.5588235294117647,0.5588235294117647,0.5588235294117647,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.8852817509630619,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.5000822399924912,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.8519573332143427,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.40992684962237214,0.5588235294117647,0.5588235294117647,0.5588235294117647,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.4684736137730895,0.5882352941176471,0.5882352941176471,0.5882352941176471,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.4311889013401772,0.5882352941176471,0.5882352941176471,0.5882352941176471,0
65,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.2879409202017613,0.6764705882352942,0.6764705882352942,0.6764705882352942,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.9031746714875489,0.14705882352941177,0.14705882352941177,0.14705882352941177,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6056591853278226,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.7571031875428593,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.43803240095959073,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.597720477210401,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.8747843931037452,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
66,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.524199542108356,0.5,0.5,0.5,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.0667659466952402,0.29411764705882354,0.29411764705882354,0.29411764705882354,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6933406097232788,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.8108003134264384,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.37995733206112847,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.34695504738806177,0.5882352941176471,0.5882352941176471,0.5882352941176471,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.38011298882497924,0.5,0.5,0.5,0
67,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.3786566045995111,0.5,0.5,0.5,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.5182464476835609,0.17647058823529413,0.17647058823529413,0.17647058823529413,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.751154992888899,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,1.0125951103047661,0.17647058823529413,0.17647058823529413,0.17647058823529413,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.3445979111027433,0.7058823529411765,0.7058823529411765,0.7058823529411765,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.6916277526043721,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.7185753343588773,0.4411764705882353,0.4411764705882353,0.4411764705882353,0
68,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.6107185520968028,0.5,0.5,0.5,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.4793238975812901,0.11764705882352941,0.11764705882352941,0.11764705882352941,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6029546945998346,0.5,0.5,0.5,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.8052178580346001,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.2959794064859873,0.6470588235294118,0.6470588235294118,0.6470588235294118,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,1.125256250116242,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.41818752992459163,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
69,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.4320454475508883,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.7260544968308662,0.2647058823529412,0.2647058823529412,0.2647058823529412,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.5975747753523379,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.770068408210832,0.2647058823529412,0.2647058823529412,0.2647058823529412,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.23970309424259426,0.7058823529411765,0.7058823529411765,0.7058823529411765,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.21788830691206668,0.7058823529411765,0.7058823529411765,0.7058823529411765,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.23345693440451268,0.6470588235294118,0.6470588235294118,0.6470588235294118,0
70,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.24780329487928007,0.6764705882352942,0.6764705882352942,0.6764705882352942,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.2084074731567638,0.17647058823529413,0.17647058823529413,0.17647058823529413,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6017191070299727,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.7225249249166429,0.29411764705882354,0.29411764705882354,0.29411764705882354,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.20886026466858146,0.7647058823529411,0.7647058823529411,0.7647058823529412,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.8645509188215327,0.29411764705882354,0.29411764705882354,0.29411764705882354,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.2697399380415374,0.6470588235294118,0.6470588235294118,0.6470588235294118,0
71,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.29918422790205057,0.6176470588235294,0.6176470588235294,0.6176470588235294,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.2433903324768316,0.23529411764705882,0.23529411764705882,0.23529411764705882,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.8014021749599402,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.8608338755781254,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.8703608188146346,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,1.1949401342382562,0.35294117647058826,0.35294117647058826,0.35294117647058826,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.6404278698014371,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
72,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.613467309435621,0.5,0.5,0.5,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.9009538761454096,0.2647058823529412,0.2647058823529412,0.2647058823529412,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.5516910337913401,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.7199607446540572,0.4411764705882353,0.4411764705882353,0.4411764705882353,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.49212822571764897,0.5588235294117647,0.5588235294117647,0.5588235294117647,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.5944202588588849,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.6964819065191477,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
73,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.6615444024311005,0.4411764705882353,0.4411764705882353,0.4411764705882353,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.9600492598354486,0.23529411764705882,0.23529411764705882,0.23529411764705882,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.7367057119664701,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.7770098277430196,0.4411764705882353,0.4411764705882353,0.4411764705882353,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.4813990710111097,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.8781360129107936,0.47058823529411764,0.47058823529411764,0.47058823529411764,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.4534523351820635,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
74,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.46280198254213717,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,1.2885953422063479,0.23529411764705882,0.23529411764705882,0.23529411764705882,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.3694482598561013,0.5588235294117647,0.5588235294117647,0.5588235294117647,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.7621728541135085,0.4117647058823529,0.4117647058823529,0.4117647058823529,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.2840544039159844,0.7058823529411765,0.7058823529411765,0.7058823529411765,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,SubspacePursuit,0.5240665116933846,0.5882352941176471,0.5882352941176471,0.5882352941176471,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP,0.6708888146527453,0.5294117647058824,0.5294117647058824,0.5294117647058824,0
75,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,OMP_LearnedUnion,0.40391608555567843,0.6470588235294118,0.6470588235294118,0.6470588235294118,0
76,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CorrelationTopK,0.7689948282386063,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
76,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,LearnedSupportMLP,0.6794015462592445,0.38235294117647056,0.38235294117647056,0.3823529411764706,0
76,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,IHT,0.820456271795671,0.3235294117647059,0.3235294117647059,0.3235294117647059,0
76,coherent,0.5,256,96,34,0.375,0.3541666666666667,0.01,compressible,CoSaMP,0.6243432314444457,0.5,0.5,0.5,0
